"","ModuleID","Species","GeneID"
"4724",2148,"OLI","R033272c0g1_i01"
"4725",2149,"AEP","g23618"
"4726",2149,"OLI","R037901c0g1_i02"
"4727",2150,"AEP","g2362"
"4728",2150,"OLI","R033101c0g3_i01"
"4729",2151,"AEP","g23621"
"4730",2151,"OLI","R024747c0g1_i01"
"4731",2152,"AEP","g23630"
"4732",2152,"OLI","R026291c0g1_i01"
"4733",2153,"AEP","g23652"
"4734",2153,"OLI","R038863c0g1_i01"
"4735",2154,"AEP","g23656"
"4736",2154,"OLI","R025990c0g1_i05"
"4737",2155,"AEP","g2367"
"4738",2155,"OLI","R035690c0g1_i02"
"4739",2156,"AEP","g23693"
"4740",2156,"OLI","R032634c0g1_i02"
"4741",2157,"AEP","g23699"
"4742",2157,"OLI","R036688c0g1_i01"
"4743",2158,"AEP","g23709"
"4744",2158,"OLI","R031116c0g1_i01"
"4745",2159,"AEP","g2371"
"4746",2159,"OLI","R004386c0g1_i01"
"4747",2160,"AEP","g23713"
"4748",2160,"OLI","R026804c0g2_i01"
"4749",2161,"AEP","g23721"
"4750",2161,"OLI","R037584c0g2_i02"
"4751",2162,"AEP","g23724"
"4752",2162,"OLI","R034052c0g2_i01"
"4753",2163,"AEP","g23730"
"4754",2163,"OLI","R023009c0g1_i01"
"4755",2164,"AEP","g23731"
"4756",2164,"OLI","R029205c0g1_i01"
"4757",2165,"AEP","g238"
"4758",2165,"OLI","R036208c0g1_i01"
"4759",2166,"AEP","g23802"
"4760",2166,"OLI","R036747c0g1_i01"
"4761",2167,"AEP","g23804"
"4762",2167,"OLI","R031750c1g1_i01"
"4763",2168,"AEP","g23814"
"4764",2168,"OLI","R036981c0g1_i06"
"4765",2169,"AEP","g23825"
"4766",2169,"OLI","R041528c1g7_i03"
"4767",2170,"AEP","g23834"
"4768",2170,"OLI","R037668c0g1_i01"
"4769",2171,"AEP","g23837"
"4770",2171,"OLI","R030661c0g2_i01"
"4771",2172,"AEP","g23852"
"4772",2172,"OLI","R028176c0g2_i01"
"4773",2173,"AEP","g23858"
"4774",2173,"OLI","R035768c0g3_i01"
"4775",2174,"AEP","g23859"
"4776",2174,"OLI","R035768c0g1_i02"
"4777",2175,"AEP","g2386"
"4778",2175,"OLI","R028925c0g1_i03"
"4779",2176,"AEP","g23860"
"4780",2176,"OLI","R035768c0g2_i01"
"4781",2177,"AEP","g23862"
"4782",2177,"OLI","R028028c0g1_i01"
"4783",2178,"AEP","g23866"
"4784",2178,"OLI","R035767c0g1_i01"
"4785",2179,"AEP","g23880"
"4786",2179,"OLI","R035492c0g1_i01"
"4787",2180,"AEP","g23886"
"4788",2180,"OLI","R035418c0g1_i01"
"4789",2181,"AEP","g23892"
"4790",2181,"OLI","R030479c0g1_i01"
"4791",2182,"AEP","g23902"
"4792",2182,"OLI","R022146c0g1_i02"
"4793",2183,"AEP","g23903"
"4794",2183,"OLI","R006553c0g1_i01"
"4795",2184,"AEP","g23907"
"4796",2184,"OLI","R022709c0g1_i01"
"4797",2185,"AEP","g23911"
"4798",2185,"OLI","R040366c0g1_i02"
"4799",2186,"AEP","g23912"
"4800",2186,"OLI","R014746c0g1_i01"
"4801",2187,"AEP","g2392"
"4802",2187,"OLI","R032851c0g1_i01"
"4803",2188,"AEP","g23927"
"4804",2188,"OLI","R037671c0g1_i01"
"4805",2189,"AEP","g23945"
"4806",2189,"OLI","R034491c0g2_i01"
"4807",2190,"AEP","g23946"
"4808",2190,"OLI","R032336c0g1_i01"
"4809",2191,"AEP","g23948"
"4810",2191,"OLI","R032946c0g1_i01"
"4811",2192,"AEP","g23949"
"4812",2192,"OLI","R039265c0g1_i07"
"4813",2193,"AEP","g2396"
"4814",2193,"OLI","R034527c0g1_i01"
"4815",2194,"AEP","g23999"
"4816",2194,"OLI","R031910c0g1_i01"
"4817",2195,"AEP","g240"
"4818",2195,"OLI","R007743c0g1_i01"
"4819",2196,"AEP","g2400"
"4820",2196,"OLI","R032341c0g1_i01"
"4821",2197,"AEP","g24014"
"4822",2197,"OLI","R039185c4g2_i02"
"4823",2198,"AEP","g24016"
"4824",2198,"OLI","R031573c2g2_i02"
"4825",2199,"AEP","g24023"
"4826",2199,"OLI","R036413c1g1_i01"
"4827",2200,"AEP","g24037"
"4828",2200,"OLI","R014912c0g1_i01"
"4829",2201,"AEP","g24038"
"4830",2201,"OLI","R021933c0g1_i01"
"4831",2202,"AEP","g24040"
"4832",2202,"OLI","R033330c0g2_i01"
"4833",2203,"AEP","g24044"
"4834",2203,"OLI","R033477c0g1_i02"
"4835",2204,"AEP","g24049"
"4836",2204,"OLI","R030542c0g1_i03"
"4837",2205,"AEP","g24050"
"4838",2205,"OLI","R036141c0g1_i01"
"4839",2206,"AEP","g24061"
"4840",2206,"OLI","R040520c0g2_i02"
"4841",2207,"AEP","g24072"
"4842",2207,"OLI","R029136c0g1_i01"
"4843",2208,"AEP","g24098"
"4844",2208,"OLI","R028205c0g1_i01"
"4845",2209,"AEP","g24101"
"4846",2209,"OLI","R037141c0g1_i01"
"4847",2210,"AEP","g24106"
"4848",2210,"OLI","R032806c0g1_i02"
"4849",2211,"AEP","g24112"
"4850",2211,"OLI","R035220c0g1_i02"
"4851",2212,"AEP","g24113"
"4852",2212,"OLI","R032062c0g1_i01"
"4853",2213,"AEP","g24126"
"4854",2213,"OLI","R031344c1g1_i01"
"4855",2214,"AEP","g24130"
"4856",2214,"OLI","R032254c0g1_i01"
"4857",2215,"AEP","g24138"
"4858",2215,"OLI","R022158c0g1_i02"
"4859",2216,"AEP","g24141"
"4860",2216,"OLI","R004805c0g1_i01"
"4861",2217,"AEP","g24142"
"4862",2217,"OLI","R024615c0g1_i01"
"4863",2218,"AEP","g24147"
"4864",2218,"OLI","R036359c3g3_i01"
"4865",2219,"AEP","g24148"
"4866",2219,"OLI","R019910c0g1_i02"
"4867",2220,"AEP","g24156"
"4868",2220,"OLI","R036403c0g1_i02"
"4869",2221,"AEP","g24157"
"4870",2221,"OLI","R036238c0g1_i01"
"4871",2222,"AEP","g24168"
"4872",2222,"OLI","R039515c0g1_i01"
"4873",2223,"AEP","g24173"
"4874",2223,"OLI","R032761c0g1_i01"
"4875",2224,"AEP","g24175"
"4876",2224,"OLI","R036442c0g2_i01"
"4877",2225,"AEP","g24181"
"4878",2225,"OLI","R036545c0g1_i02"
"4879",2226,"AEP","g24187"
"4880",2226,"OLI","R018255c0g1_i01"
"4881",2227,"AEP","g24193"
"4882",2227,"OLI","R036816c0g1_i01"
"4883",2228,"AEP","g24213"
"4884",2228,"OLI","R033127c0g2_i03"
"4885",2229,"AEP","g24214"
"4886",2229,"OLI","R026752c0g1_i01"
"4887",2230,"AEP","g24228"
"4888",2230,"OLI","R033556c0g1_i01"
"4889",2231,"AEP","g24234"
"4890",2231,"OLI","R036552c0g1_i03"
"4891",2232,"AEP","g24237"
"4892",2232,"OLI","R039049c2g1_i01"
"4893",2233,"AEP","g24243"
"4894",2233,"OLI","R030814c0g1_i02"
"4895",2234,"AEP","g24247"
"4896",2234,"OLI","R013003c0g1_i02"
"4897",2235,"AEP","g24251"
"4898",2235,"OLI","R008229c0g1_i01"
"4899",2236,"AEP","g24254"
"4900",2236,"OLI","R030162c0g4_i01"
"4901",2237,"AEP","g24255"
"4902",2237,"OLI","R022668c0g2_i01"
"4903",2238,"AEP","g24256"
"4904",2238,"OLI","R020230c0g1_i01"
"4905",2239,"AEP","g24290"
"4906",2239,"OLI","R031335c0g1_i01"
"4907",2240,"AEP","g24292"
"4908",2240,"OLI","R024128c0g1_i01"
"4909",2241,"AEP","g24296"
"4910",2241,"OLI","R037844c0g1_i01"
"4911",2242,"AEP","g24299"
"4912",2242,"OLI","R039189c0g1_i01"
"4913",2243,"AEP","g24305"
"4914",2243,"OLI","R035698c0g1_i02"
"4915",2244,"AEP","g24326"
"4916",2244,"OLI","R029990c0g1_i01"
"4917",2245,"AEP","g24333"
"4918",2245,"OLI","R026201c0g1_i01"
"4919",2246,"AEP","g24347"
"4920",2246,"OLI","R033426c0g1_i03"
"4921",2247,"AEP","g24353"
"4922",2247,"OLI","R033485c0g1_i01"
"4923",2248,"AEP","g24356"
"4924",2248,"OLI","R033995c0g1_i01"
"4925",2249,"AEP","g24360"
"4926",2249,"OLI","R029158c0g1_i01"
"4927",2250,"AEP","g24361"
"4928",2250,"OLI","R031604c0g2_i02"
"4929",2251,"AEP","g24362"
"4930",2251,"OLI","R033087c0g1_i01"
"4931",2252,"AEP","g24363"
"4932",2252,"OLI","R026583c0g1_i01"
"4933",2253,"AEP","g24377"
"4934",2253,"OLI","R033644c0g1_i03"
"4935",2254,"AEP","g24398"
"4936",2254,"OLI","R032187c0g1_i01"
"4937",2255,"AEP","g2440"
"4938",2255,"OLI","R040672c0g1_i01"
"4939",2256,"AEP","g24400"
"4940",2256,"OLI","R038408c0g1_i01"
"4941",2257,"AEP","g24406"
"4942",2257,"OLI","R037379c0g1_i03"
"4943",2258,"AEP","g24409"
"4944",2258,"OLI","R035611c0g1_i01"
"4945",2259,"AEP","g24410"
"4946",2259,"OLI","R033266c0g1_i03"
"4947",2260,"AEP","g24414"
"4948",2260,"OLI","R040513c2g2_i04"
"4949",2261,"AEP","g24419"
"4950",2261,"OLI","R039237c0g1_i01"
"4951",2262,"AEP","g24423"
"4952",2262,"OLI","R035452c0g1_i01"
"4953",2263,"AEP","g24424"
"4954",2263,"OLI","R034797c1g1_i01"
"4955",2264,"AEP","g24449"
"4956",2264,"OLI","R036920c0g2_i01"
"4957",2265,"AEP","g24452"
"4958",2265,"OLI","R040491c0g1_i06"
"4959",2266,"AEP","g24456"
"4960",2266,"OLI","R033965c0g1_i04"
"4961",2267,"AEP","g24478"
"4962",2267,"OLI","R037710c1g1_i01"
"4963",2268,"AEP","g24481"
"4964",2268,"OLI","R033518c0g1_i12"
"4965",2269,"AEP","g24482"
"4966",2269,"OLI","R030891c0g1_i01"
"4967",2270,"AEP","g24488"
"4968",2270,"OLI","R036095c0g1_i01"
"4969",2271,"AEP","g24494"
"4970",2271,"OLI","R035426c0g1_i01"
"4971",2272,"AEP","g24506"
"4972",2272,"OLI","R037895c0g1_i01"
"4973",2273,"AEP","g24514"
"4974",2273,"OLI","R034168c0g2_i01"
"4975",2274,"AEP","g24516"
"4976",2274,"OLI","R018472c0g2_i01"
"4977",2275,"AEP","g24521"
"4978",2275,"OLI","R035550c0g1_i01"
"4979",2276,"AEP","g24526"
"4980",2276,"OLI","R038144c0g1_i01"
"4981",2277,"AEP","g24534"
"4982",2277,"OLI","R026621c0g1_i02"
"4983",2278,"AEP","g24542"
"4984",2278,"OLI","R036731c1g1_i01"
"4985",2279,"AEP","g24551"
"4986",2279,"OLI","R061249c0g1_i04"
"4987",2280,"AEP","g24560"
"4988",2280,"OLI","R034814c0g1_i01"
"4989",2281,"AEP","g24574"
"4990",2281,"OLI","R030197c0g1_i01"
"4991",2282,"AEP","g24575"
"4992",2282,"OLI","R036997c0g1_i01"
"4993",2283,"AEP","g2458"
"4994",2283,"OLI","R034637c0g1_i01"
"4995",2284,"AEP","g24589"
"4996",2284,"OLI","R039012c0g1_i02"
"4997",2285,"AEP","g24592"
"4998",2285,"OLI","R034048c0g2_i01"
"4999",2286,"AEP","g24595"
"5000",2286,"OLI","R026923c0g1_i01"
"5001",2287,"AEP","g24596"
"5002",2287,"OLI","R034009c1g4_i01"
"5003",2288,"AEP","g24605"
"5004",2288,"OLI","R024948c0g1_i01"
"5005",2289,"AEP","g24608"
"5006",2289,"OLI","R055022c0g1_i01"
"5007",2290,"AEP","g24609"
"5008",2290,"OLI","R028288c0g3_i01"
"5009",2291,"AEP","g24618"
"5010",2291,"OLI","R030282c0g1_i02"
"5011",2292,"AEP","g24621"
"5012",2292,"OLI","R023435c0g1_i01"
"5013",2293,"AEP","g24629"
"5014",2293,"OLI","R035190c0g1_i14"
"5015",2294,"AEP","g2463"
"5016",2294,"OLI","R037427c0g1_i01"
"5017",2295,"AEP","g24632"
"5018",2295,"OLI","R039845c0g1_i02"
"5019",2296,"AEP","g24634"
"5020",2296,"OLI","R024561c0g2_i02"
"5021",2297,"AEP","g24647"
"5022",2297,"OLI","R035389c0g1_i01"
"5023",2298,"AEP","g24649"
"5024",2298,"OLI","R032451c0g1_i01"
"5025",2299,"AEP","g24651"
"5026",2299,"OLI","R036094c0g1_i01"
"5027",2300,"AEP","g24652"
"5028",2300,"OLI","R026076c0g2_i01"
"5029",2301,"AEP","g24664"
"5030",2301,"OLI","R024540c0g2_i04"
"5031",2302,"AEP","g24667"
"5032",2302,"OLI","R037593c0g1_i01"
"5033",2303,"AEP","g24674"
"5034",2303,"OLI","R028025c0g2_i01"
"5035",2304,"AEP","g24680"
"5036",2304,"OLI","R025978c0g2_i03"
"5037",2305,"AEP","g24681"
"5038",2305,"OLI","R038327c6g2_i02"
"5039",2306,"AEP","g24685"
"5040",2306,"OLI","R036003c0g2_i01"
"5041",2307,"AEP","g24690"
"5042",2307,"OLI","R040577c1g2_i02"
"5043",2308,"AEP","g24692"
"5044",2308,"OLI","R032327c1g1_i01"
"5045",2309,"AEP","g24693"
"5046",2309,"OLI","R037515c0g1_i01"
"5047",2310,"AEP","g24699"
"5048",2310,"OLI","R036169c0g3_i01"
"5049",2311,"AEP","g24700"
"5050",2311,"OLI","R033779c0g2_i01"
"5051",2312,"AEP","g24715"
"5052",2312,"OLI","R034806c0g1_i05"
"5053",2313,"AEP","g24723"
"5054",2313,"OLI","R041090c5g3_i01"
"5055",2314,"AEP","g24744"
"5056",2314,"OLI","R039883c0g1_i01"
"5057",2315,"AEP","g24745"
"5058",2315,"OLI","R036551c0g2_i01"
"5059",2316,"AEP","g2475"
"5060",2316,"OLI","R034258c0g1_i01"
"5061",2317,"AEP","g24754"
"5062",2317,"OLI","R000121c0g1_i01"
"5063",2318,"AEP","g2476"
"5064",2318,"OLI","R039704c0g1_i01"
"5065",2319,"AEP","g24763"
"5066",2319,"OLI","R008591c0g1_i01"
"5067",2320,"AEP","g24765"
"5068",2320,"OLI","R004205c0g1_i02"
"5069",2321,"AEP","g24768"
"5070",2321,"OLI","R026245c0g1_i01"
"5071",2322,"AEP","g24769"
"5072",2322,"OLI","R032010c0g1_i02"
"5073",2323,"AEP","g24771"
"5074",2323,"OLI","R036774c0g2_i01"
"5075",2324,"AEP","g24778"
"5076",2324,"OLI","R027008c0g1_i01"
"5077",2325,"AEP","g24784"
"5078",2325,"OLI","R026279c0g2_i01"
"5079",2326,"AEP","g24785"
"5080",2326,"OLI","R022708c0g1_i01"
"5081",2327,"AEP","g2480"
"5082",2327,"OLI","R023383c0g3_i01"
"5083",2328,"AEP","g24804"
"5084",2328,"OLI","R014791c0g3_i01"
"5085",2329,"AEP","g2481"
"5086",2329,"OLI","R008911c0g1_i01"
"5087",2330,"AEP","g2483"
"5088",2330,"OLI","R038296c0g2_i01"
"5089",2331,"AEP","g24835"
"5090",2331,"OLI","R035451c0g1_i04"
"5091",2332,"AEP","g24850"
"5092",2332,"OLI","R022760c0g1_i04"
"5093",2333,"AEP","g24854"
"5094",2333,"OLI","R038973c0g1_i01"
"5095",2334,"AEP","g24856"
"5096",2334,"OLI","R033422c0g1_i01"
"5097",2335,"AEP","g24860"
"5098",2335,"OLI","R037618c0g1_i02"
"5099",2336,"AEP","g24866"
"5100",2336,"OLI","R038623c0g3_i01"
"5101",2337,"AEP","g24867"
"5102",2337,"OLI","R039061c0g2_i01"
"5103",2338,"AEP","g24876"
"5104",2338,"OLI","R035658c0g1_i03"
"5105",2339,"AEP","g24878"
"5106",2339,"OLI","R028287c0g1_i01"
"5107",2340,"AEP","g24883"
"5108",2340,"OLI","R032227c0g1_i01"
"5109",2341,"AEP","g24891"
"5110",2341,"OLI","R022969c0g2_i01"
"5111",2342,"AEP","g24895"
"5112",2342,"OLI","R023443c0g3_i01"
"5113",2343,"AEP","g24896"
"5114",2343,"OLI","R020106c0g1_i01"
"5115",2344,"AEP","g249"
"5116",2344,"OLI","R022985c0g1_i03"
"5117",2345,"AEP","g2490"
"5118",2345,"OLI","R030348c0g2_i02"
"5119",2346,"AEP","g24901"
"5120",2346,"OLI","R036949c0g2_i01"
"5121",2347,"AEP","g24902"
"5122",2347,"OLI","R035146c0g1_i01"
"5123",2348,"AEP","g24914"
"5124",2348,"OLI","R014680c0g1_i01"
"5125",2349,"AEP","g24928"
"5126",2349,"OLI","R030863c0g1_i01"
"5127",2350,"AEP","g24936"
"5128",2350,"OLI","R036120c0g2_i01"
"5129",2351,"AEP","g24937"
"5130",2351,"OLI","R030591c0g1_i01"
"5131",2352,"AEP","g24939"
"5132",2352,"OLI","R033182c0g1_i01"
"5133",2353,"AEP","g24940"
"5134",2353,"OLI","R026982c0g2_i01"
"5135",2354,"AEP","g24943"
"5136",2354,"OLI","R034622c0g1_i08"
"5137",2355,"AEP","g24944"
"5138",2355,"OLI","R029791c0g2_i01"
"5139",2356,"AEP","g24947"
"5140",2356,"OLI","R034337c0g1_i01"
"5141",2357,"AEP","g2495"
"5142",2357,"OLI","R034726c0g1_i01"
"5143",2358,"AEP","g24955"
"5144",2358,"OLI","R039038c0g1_i03"
"5145",2359,"AEP","g24956"
"5146",2359,"OLI","R033683c0g1_i01"
"5147",2360,"AEP","g24957"
"5148",2360,"OLI","R033050c0g1_i01"
"5149",2361,"AEP","g24971"
"5150",2361,"OLI","R024290c0g2_i01"
"5151",2362,"AEP","g24987"
"5152",2362,"OLI","R037513c0g1_i01"
"5153",2363,"AEP","g24992"
"5154",2363,"OLI","R033899c0g1_i05"
"5155",2364,"AEP","g24993"
"5156",2364,"OLI","R004756c0g1_i01"
"5157",2365,"AEP","g24995"
"5158",2365,"OLI","R020006c0g1_i01"
"5159",2366,"AEP","g24996"
"5160",2366,"OLI","R022462c0g1_i01"
"5161",2367,"AEP","g25019"
"5162",2367,"OLI","R040068c2g3_i01"
"5163",2368,"AEP","g25021"
"5164",2368,"OLI","R031503c0g1_i01"
"5165",2369,"AEP","g25039"
"5166",2369,"OLI","R030665c0g1_i01"
"5167",2370,"AEP","g25046"
"5168",2370,"OLI","R036015c1g1_i01"
"5169",2371,"AEP","g25048"
"5170",2371,"OLI","R032200c0g1_i01"
"5171",2372,"AEP","g25054"
"5172",2372,"OLI","R028813c0g1_i02"
"5173",2373,"AEP","g25063"
"5174",2373,"OLI","R035699c1g1_i02"
"5175",2374,"AEP","g25078"
"5176",2374,"OLI","R032005c0g1_i01"
"5177",2375,"AEP","g25079"
"5178",2375,"OLI","R039039c0g1_i01"
"5179",2376,"AEP","g2508"
"5180",2376,"OLI","R038441c0g2_i02"
"5181",2377,"AEP","g25081"
"5182",2377,"OLI","R038551c0g1_i04"
"5183",2378,"AEP","g25089"
"5184",2378,"OLI","R027444c1g1_i01"
"5185",2379,"AEP","g25092"
"5186",2379,"OLI","R028928c0g1_i01"
"5187",2380,"AEP","g25093"
"5188",2380,"OLI","R023436c0g1_i02"
"5189",2381,"AEP","g25097"
"5190",2381,"OLI","R040051c0g1_i02"
"5191",2382,"AEP","g25100"
"5192",2382,"OLI","R038593c0g1_i01"
"5193",2383,"AEP","g25104"
"5194",2383,"OLI","R031876c0g2_i02"
"5195",2384,"AEP","g2511"
"5196",2384,"OLI","R038635c0g1_i01"
"5197",2385,"AEP","g25118"
"5198",2385,"OLI","R034303c0g1_i05"
"5199",2386,"AEP","g25126"
"5200",2386,"OLI","R024097c0g1_i01"
"5201",2387,"AEP","g25128"
"5202",2387,"OLI","R027599c0g1_i01"
"5203",2388,"AEP","g25130"
"5204",2388,"OLI","R028701c0g2_i01"
"5205",2389,"AEP","g25134"
"5206",2389,"OLI","R014801c0g1_i01"
"5207",2390,"AEP","g25137"
"5208",2390,"OLI","R035655c0g1_i02"
"5209",2391,"AEP","g25143"
"5210",2391,"OLI","R034005c0g2_i01"
"5211",2392,"AEP","g25148"
"5212",2392,"OLI","R031898c0g1_i02"
"5213",2393,"AEP","g25161"
"5214",2393,"OLI","R031126c1g1_i01"
"5215",2394,"AEP","g25163"
"5216",2394,"OLI","R035005c0g2_i01"
"5217",2395,"AEP","g25167"
"5218",2395,"OLI","R031129c0g1_i02"
"5219",2396,"AEP","g25170"
"5220",2396,"OLI","R038148c0g1_i01"
"5221",2397,"AEP","g25180"
"5222",2397,"OLI","R018209c0g1_i01"
"5223",2398,"AEP","g25195"
"5224",2398,"OLI","R030517c0g1_i03"
"5225",2399,"AEP","g25223"
"5226",2399,"OLI","R033128c0g1_i01"
"5227",2400,"AEP","g25226"
"5228",2400,"OLI","R031372c0g1_i01"
"5229",2401,"AEP","g25227"
"5230",2401,"OLI","R028010c0g1_i01"
"5231",2402,"AEP","g25230"
"5232",2402,"OLI","R027136c0g1_i02"
"5233",2403,"AEP","g25233"
"5234",2403,"OLI","R037028c4g2_i01"
"5235",2404,"AEP","g25243"
"5236",2404,"OLI","R035616c0g1_i03"
"5237",2405,"AEP","g25245"
"5238",2405,"OLI","R015140c0g1_i01"
"5239",2406,"AEP","g25255"
"5240",2406,"OLI","R039031c3g2_i01"
"5241",2407,"AEP","g25280"
"5242",2407,"OLI","R039041c0g1_i02"
"5243",2408,"AEP","g25281"
"5244",2408,"OLI","R031212c0g1_i01"
"5245",2409,"AEP","g25283"
"5246",2409,"OLI","R036595c0g1_i04"
"5247",2410,"AEP","g25284"
"5248",2410,"OLI","R030565c0g3_i01"
"5249",2411,"AEP","g25293"
"5250",2411,"OLI","R024800c0g1_i02"
"5251",2412,"AEP","g25320"
"5252",2412,"OLI","R036323c1g1_i01"
"5253",2413,"AEP","g2533"
"5254",2413,"OLI","R020603c0g1_i01"
"5255",2414,"AEP","g25335"
"5256",2414,"OLI","R033544c0g1_i03"
"5257",2415,"AEP","g25336"
"5258",2415,"OLI","R038545c0g1_i01"
"5259",2416,"AEP","g2534"
"5260",2416,"OLI","R026707c0g1_i01"
"5261",2417,"AEP","g25340"
"5262",2417,"OLI","R038939c0g2_i02"
"5263",2418,"AEP","g25349"
"5264",2418,"OLI","R040277c0g1_i02"
"5265",2419,"AEP","g25352"
"5266",2419,"OLI","R032733c0g1_i01"
"5267",2420,"AEP","g25353"
"5268",2420,"OLI","R016606c0g1_i01"
"5269",2421,"AEP","g25365"
"5270",2421,"OLI","R040452c1g5_i02"
"5271",2422,"AEP","g25376"
"5272",2422,"OLI","R022621c0g2_i01"
"5273",2423,"AEP","g25385"
"5274",2423,"OLI","R038958c2g1_i01"
"5275",2424,"AEP","g25412"
"5276",2424,"OLI","R036761c0g1_i01"
"5277",2425,"AEP","g25416"
"5278",2425,"OLI","R036380c0g1_i01"
"5279",2426,"AEP","g25445"
"5280",2426,"OLI","R036814c0g1_i01"
"5281",2427,"AEP","g25494"
"5282",2427,"OLI","R039707c1g1_i02"
"5283",2428,"AEP","g25502"
"5284",2428,"OLI","R035975c0g1_i01"
"5285",2429,"AEP","g25508"
"5286",2429,"OLI","R028941c0g1_i01"
"5287",2430,"AEP","g25524"
"5288",2430,"OLI","R030072c0g1_i01"
"5289",2431,"AEP","g25525"
"5290",2431,"OLI","R036258c0g1_i01"
"5291",2432,"AEP","g2555"
"5292",2432,"OLI","R029945c0g1_i02"
"5293",2433,"AEP","g25550"
"5294",2433,"OLI","R040279c0g2_i09"
"5295",2434,"AEP","g25557"
"5296",2434,"OLI","R027851c0g1_i01"
"5297",2435,"AEP","g25558"
"5298",2435,"OLI","R038314c0g2_i02"
"5299",2436,"AEP","g25569"
"5300",2436,"OLI","R033314c0g1_i01"
"5301",2437,"AEP","g25570"
"5302",2437,"OLI","R029354c0g2_i01"
"5303",2438,"AEP","g25586"
"5304",2438,"OLI","R037742c0g1_i01"
"5305",2439,"AEP","g25588"
"5306",2439,"OLI","R027756c0g1_i01"
"5307",2440,"AEP","g25591"
"5308",2440,"OLI","R041443c2g2_i04"
"5309",2441,"AEP","g25617"
"5310",2441,"OLI","R033443c0g1_i01"
"5311",2442,"AEP","g25639"
"5312",2442,"OLI","R029819c0g1_i01"
"5313",2443,"AEP","g25645"
"5314",2443,"OLI","R040891c0g2_i01"
"5315",2444,"AEP","g25646"
"5316",2444,"OLI","R027086c0g1_i01"
"5317",2445,"AEP","g25652"
"5318",2445,"OLI","R032628c0g2_i04"
"5319",2446,"AEP","g25677"
"5320",2446,"OLI","R036482c0g1_i01"
"5321",2447,"AEP","g25682"
"5322",2447,"OLI","R027798c0g1_i01"
"5323",2448,"AEP","g25683"
"5324",2448,"OLI","R035968c1g1_i02"
"5325",2449,"AEP","g25706"
"5326",2449,"OLI","R029018c0g2_i04"
"5327",2450,"AEP","g25707"
"5328",2450,"OLI","R019647c0g1_i01"
"5329",2451,"AEP","g25710"
"5330",2451,"OLI","R039589c1g2_i02"
"5331",2452,"AEP","g25713"
"5332",2452,"OLI","R039605c0g1_i03"
"5333",2453,"AEP","g25716"
"5334",2453,"OLI","R035284c0g2_i01"
"5335",2454,"AEP","g25718"
"5336",2454,"OLI","R029947c0g1_i02"
"5337",2455,"AEP","g25722"
"5338",2455,"OLI","R030450c1g2_i03"
"5339",2456,"AEP","g25725"
"5340",2456,"OLI","R026428c0g2_i01"
"5341",2457,"AEP","g25729"
"5342",2457,"OLI","R038428c0g1_i02"
"5343",2458,"AEP","g25740"
"5344",2458,"OLI","R037495c0g1_i01"
"5345",2459,"AEP","g25744"
"5346",2459,"OLI","R023129c0g1_i01"
"5347",2460,"AEP","g25747"
"5348",2460,"OLI","R030756c0g1_i02"
"5349",2461,"AEP","g25748"
"5350",2461,"OLI","R035127c0g1_i01"
"5351",2462,"AEP","g25761"
"5352",2462,"OLI","R029706c1g1_i01"
"5353",2463,"AEP","g25763"
"5354",2463,"OLI","R033131c0g2_i01"
"5355",2464,"AEP","g25767"
"5356",2464,"OLI","R034322c0g1_i01"
"5357",2465,"AEP","g25768"
"5358",2465,"OLI","R026978c0g1_i02"
"5359",2466,"AEP","g25770"
"5360",2466,"OLI","R017414c0g1_i01"
"5361",2467,"AEP","g25786"
"5362",2467,"OLI","R026251c0g1_i01"
"5363",2468,"AEP","g25791"
"5364",2468,"OLI","R021562c1g1_i01"
"5365",2469,"AEP","g25795"
"5366",2469,"OLI","R027340c0g1_i01"
"5367",2470,"AEP","g25797"
"5368",2470,"OLI","R031911c0g1_i01"
"5369",2471,"AEP","g25798"
"5370",2471,"OLI","R033980c0g1_i01"
"5371",2472,"AEP","g2580"
"5372",2472,"OLI","R024491c1g1_i01"
"5373",2473,"AEP","g25806"
"5374",2473,"OLI","R033998c0g2_i01"
"5375",2474,"AEP","g2581"
"5376",2474,"OLI","R034380c0g1_i01"
"5377",2475,"AEP","g25813"
"5378",2475,"OLI","R036649c0g1_i03"
"5379",2476,"AEP","g2582"
"5380",2476,"OLI","R034086c0g1_i01"
"5381",2477,"AEP","g25821"
"5382",2477,"OLI","R039163c0g1_i02"
"5383",2478,"AEP","g2583"
"5384",2478,"OLI","R022418c0g1_i02"
"5385",2479,"AEP","g25848"
"5386",2479,"OLI","R040360c0g1_i01"
"5387",2480,"AEP","g2585"
"5388",2480,"OLI","R040655c2g2_i02"
"5389",2481,"AEP","g25852"
"5390",2481,"OLI","R033890c0g1_i01"
"5391",2482,"AEP","g25859"
"5392",2482,"OLI","R039481c0g1_i01"
"5393",2483,"AEP","g25866"
"5394",2483,"OLI","R036266c0g2_i01"
"5395",2484,"AEP","g25867"
"5396",2484,"OLI","R029417c0g1_i01"
"5397",2485,"AEP","g25874"
"5398",2485,"OLI","R032862c0g1_i02"
"5399",2486,"AEP","g25879"
"5400",2486,"OLI","R035712c0g2_i01"
"5401",2487,"AEP","g25880"
"5402",2487,"OLI","R030715c0g1_i02"
"5403",2488,"AEP","g25885"
"5404",2488,"OLI","R036354c0g1_i03"
"5405",2489,"AEP","g25886"
